,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,#,Indiv. Assesment,Audit Score,RugDoc,Farm Name,Farm Symbol,Farm Url,rugdoc_url
11564,USDC,,480.46,81.05,BSC,124.70122679213303,FARM,https://alpha.parthenon.finance,2021-06-16,,,,low,Parthenon Alpha,ALPHA,https://alpha.parthenon.finance,https://rugdoc.io/project/alpha-parthenon/
11565,USDC,,95994.43,0.00,BSC,0.0,FARM,https://evodefi.com,2021-06-16,,,,low,Evodefi,GEN,https://evodefi.com,https://rugdoc.io/project/evo-defi/
11566,USDC,,21917.84,12.75,BSC,13.595957735198837,FARM,https://limeswap.io,2021-06-16,x,,,low,Lime,LIME,https://limeswap.io,https://rugdoc.io/project/limeswap-io/
11567,USDC,,3173.52,53.20,BSC,70.16743399388923,FARM,https://plumcake.finance,2021-06-16,xx,,,low,Plumcake,PLUM,https://plumcake.finance,https://rugdoc.io/project/plumcake-finance/
11568,USDC,,21856.64,16.57,BSC,18.0174607217618,FARM,https://jaguarswap.com,2021-06-16,,,,low,Jaguar,JAGUAR,https://jaguarswap.com,https://rugdoc.io/project/jaguarswap/
11569,USDC,,919.31,58.75,BSC,79.86343634260156,FARM,https://www.pulsar.farm,2021-06-16,,,,low,Pulsar,PUL,https://www.pulsar.farm,https://rugdoc.io/project/pulsar/
11570,USDC,,2326.99,161.69,BSC,401.9494436362128,FARM,https://vanillacake.farm,2021-06-16,x,,,some,Vanillacake,VCAKE,https://vanillacake.farm,https://rugdoc.io/project/vanillacake/
11571,USDC,,22296.87,115.27,BSC,216.09849194935356,FARM,https://garudaswap.finance,2021-06-16,x,,,some,Garuda,GARUDA,https://garudaswap.finance,https://rugdoc.io/project/garudaswap/
11572,USDC,,9601.92,8.40,BSC,8.761838271954758,FARM,https://www.elixir-swap.io,2021-06-16,,,,high,Elixir,ELXR,https://www.elixir-swap.io,https://rugdoc.io/project/elixir-swap/
11573,USDC,,2776.25,75.87,BSC,113.38173582936024,FARM,https://dumplingdefi.finance,2021-06-16,,,,low,Dumpling,SDUMP,https://dumplingdefi.finance,https://rugdoc.io/project/dumpling-defi/
11574,USDC,,116.39,254.54,BSC,1163.619888241983,FARM,https://www.grizzlyswap.com,2021-06-16,,,,low,Grizzly,GRZ,https://www.grizzlyswap.com,https://rugdoc.io/project/grizzlyswap/
11575,USDC,,7182.89,108.16,BSC,194.46813557948514,FARM,https://cougarswap.io,2021-06-16,,,,,,,,
11576,USDC,,9320.63,19.42,BSC,21.427641453934076,FARM,https://mars.cosmos.farm,2021-06-16,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
11577,USDC,,36013.69,33.60,BSC,39.91227635874735,FARM,https://bsc.prismfinance.net,2021-06-16,x,,,low,Prism,PRISM,https://bsc.prismfinance.net,https://rugdoc.io/project/prism-finance/
11578,USDC,,67.70,12114.46,BSC,2.7070706092267723e+47,FARM,https://aloeswap.com,2021-06-16,,,,some,Aloe,ALOE,https://aloeswap.com,https://rugdoc.io/project/aloeswap/
11579,USDC,,4814.20,127.67,BSC,257.6813667799103,FARM,https://werewolf.farm,2021-06-16,x,,,low,Werewolf,WEREWOLF,https://werewolf.farm,https://rugdoc.io/project/werewolf-farm/
11580,USDC,,73851.88,421223.24,BSC,,FARM,https://lavacake.finance,2021-06-16,x,,,some,Lavacake,LAVA,https://lavacake.finance,https://rugdoc.io/project/lava-cake/
11581,USDC,,8536.60,487.34,BSC,12561.518410007828,FARM,https://antdefi.io,2021-06-16,,,,low,Ant/SafeAnt Defi,ANT/SAFEANT,https://antdefi.io,https://rugdoc.io/project/ant-defi/
11582,USDC,,3850.34,653.92,BSC,65182.784670037894,FARM,https://www.andromedadefi.com,2021-06-16,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
11583,USDC,,5435.06,100051.54,BSC,1.4007619769482523e+211,FARM,https://thunderbird.finance/,2021-06-16,,,,,,,,
11584,USDC,,18684.00,23060.37,BSC,4.193249757603078e+79,FARM,https://www.venomswap.net,2021-06-16,,,,low,VenomSwap,VENOM,https://www.venomswap.net,https://rugdoc.io/project/venom-swap/
11585,USDC,,9728.83,328.02,BSC,2519.4471688684253,FARM,https://www.blacksheepdefi.com,2021-06-16,,,,low,Blacksheep,BLACKSHEEP,https://www.blacksheepdefi.com,https://rugdoc.io/project/blacksheep-finance/
11586,USDC,,149953.74,26.23,BSC,29.97940083364814,FARM,https://gocerberus.finance,2021-06-16,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
11587,USDC,,417.68,158.27,FANTOM,385.1454047595885,FARM,https://thegreenhouse.finance,2021-06-16,,,,,,,,
11588,USDC,,392.23,55.64,FANTOM,74.36425541168339,FARM,https://klingftm.borgswap.exchange,2021-06-16,,,,low,Borgswap,KLING,https://klingftm.borgswap.exchange,https://rugdoc.io/project/borgswap-kling/
11589,USDC,1INCH,1.1085891448,0.38033039999999996,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11590,USDC,AAVE,77241.37,77.61,FANTOM,117.11914159960584,FARM,https://www.liquiddriver.finance,2021-06-16,,,,,,,,
11591,USDC,AAVE,76222.73,115.96,FANTOM,218.28017916726137,FARM,https://klingftm.borgswap.exchange,2021-06-16,,,,low,Borgswap,KLING,https://klingftm.borgswap.exchange,https://rugdoc.io/project/borgswap-kling/
11592,USDC,ACORN,161.88,748.63,MATIC,165235.25246082837,FARM,https://lumberjack.finance,2021-06-16,,,,low,Lumberjack,ACORN,https://lumberjack.finance,https://rugdoc.io/project/lumberjack/
11593,USDC,AKRO,369.6046179411,9.63131832,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11594,USDC,ALEPH,5505562.627428271,1.55,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11595,USDC,ANT,6.5277e-06,0.0,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11596,USDC,APE,32.94,6623.37,MATIC,2.711672946667578e+28,FARM,https://www.polyapefinance.com,2021-06-16,,,,low,Polyape Finance,APE,https://www.polyapefinance.com,https://rugdoc.io/project/polyapefi-polygon/
11597,USDC,APYS,14935.149483,3.69,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11598,USDC,AURORA,61953.32,448.27,MATIC,8509.027664916945,FARM,https://www.blackswap.finance,2021-06-16,,,,low,Blackswap *,AURORA/SOLAR,https://www.blackswap.finance,https://rugdoc.io/project/black-poly/
11599,USDC,AURORA,39900.93,417.64,MATIC,6260.468483157399,FARM,https://www.blackswap.finance,2021-06-16,,,,low,Blackswap *,AURORA/SOLAR,https://www.blackswap.finance,https://rugdoc.io/project/black-poly/
11600,USDC,BAG,88901.11,0.00,ETH,0.0,FARM,https://bondappetit.io,2021-06-16,,,,,,,,
11601,USDC,BAO,580651.16,3.66,ETH,3.727612334381525,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
11602,USDC,BAO,229.9695394849,1.7777504399999997,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
11603,USDC,BEAR,2657.45,191.90,MATIC,577.9972242479137,FARM,https://polybear.exchange,2021-06-16,,,,low,Polybear,BEAR,https://polybear.exchange,https://rugdoc.io/project/polybear/
11604,USDC,BLZ,23.6667526953,2.3319781199999996,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11605,USDC,BNB,9637240.21,36.58,BSC,44.1402822251707,FARM,https://app.wault.finance,2021-06-16,x,,,low,Wault,WAULT,https://app.wault.finance,https://rugdoc.io/project/wault/
11606,USDC,BNB,13175.45,107.57,BSC,192.7409777965612,FARM,https://bsc.complus.exchange,2021-06-16,,,,,,,,
11607,USDC,BNB,310404.01,8.23,BSC,8.577142258247573,FARM,https://app.swamp.finance,2021-06-16,,,,,,,,
11608,USDC,BNB,6585.63,45.35,BSC,57.3367936195907,FARM,https://pizzafinance.app,2021-06-16,,,,,,,,
11609,USDC,BOLE,62.399127,153.29,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11610,USDC,BOND,28439725.20,5.70,ETH,5.865109915302069,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
11611,USDC,BOND,11274.8235644268,12.276222720000002,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11612,USDC,BOOTY,1233136.96,1738.00,MATIC,2365054157.9615464,FARM,https://piratedice.xyz,2021-06-16,,,,,,,,
11613,USDC,BOP,8292.074797,5.26,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11614,USDC,BPF,0.0,0.0,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11615,USDC,BRSK,2983.82,2350.60,MATIC,782124780148.783,FARM,https://berserkfinance.com,2021-06-16,,,,low,BerserkFinance,BRSK,https://berserkfinance.com,https://rugdoc.io/project/berserk-finance/
11616,USDC,BRUSH,35177.25,769.19,FANTOM,202126.32210764478,FARM,https://paintswap.finance,2021-06-16,xx,,,high,Paintswap,BRUSH,https://paintswap.finance,https://rugdoc.io/project/paintswap/
11617,USDC,BTC,44568457.68,134.31,MATIC,282.1469082792967,FARM,https://app.wault.finance/polygon,2021-06-16,,,,,,,,
11618,USDC,BTC,211601.4062705,7.26,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11619,USDC,BTC,1028.6886200967,7.46741124,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11620,USDC,BULL,5618.21,2760.11,MATIC,35925794701937.99,FARM,https://polybull.finance,2021-06-16,x,,,low,PolyBull,BULL,https://polybull.finance,https://rugdoc.io/project/polybull-finance/
11621,USDC,BULL,5677.21,382.09,MATIC,4374.767434063861,FARM,https://farms.goldenbull.finance,2021-06-16,x,,,low,Goldenbull,GBULL,https://farms.goldenbull.finance,https://rugdoc.io/project/goldenbull/
11622,USDC,BULL,8320.04,1308.37,MATIC,38256628.50268135,FARM,https://farms.goldenbull.finance,2021-06-16,x,,,low,Goldenbull,GBULL,https://farms.goldenbull.finance,https://rugdoc.io/project/goldenbull/
11623,USDC,BUSD,88427667.64,11.25,BSC,11.905285934296316,FARM,https://pancakeswap.finance,2021-06-16,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
11624,USDC,BUSD,12298781.11,17.02,BSC,18.5494906583312,FARM,https://apeswap.finance,2021-06-16,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
11625,USDC,BUSD,2031433.27,1.88,BSC,1.8977339334213195,FARM,https://autofarm.network,2021-06-16,,,,,,,,
11626,USDC,BUSD,80366590.27,56.67,BSC,76.16670087607464,FARM,https://www.bakeryswap.org,2021-06-16,,,,,,,,
11627,USDC,BUSD,270.92,302.94,BSC,1942.7816691916796,FARM,https://donutdefi.com,2021-06-16,,,,some,Donut,DONUT,https://donutdefi.com,https://rugdoc.io/project/donutswapp/
11628,USDC,BUSD,1693538.02,22.55,BSC,25.286179531491726,FARM,https://www.goosedefi.com,2021-06-16,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
11629,USDC,BUSD,81236.92,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-16,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
11630,USDC,BUSD,198197.43,19.59,BSC,21.634133567014267,FARM,https://kebabfinance.com,2021-06-16,,,,,,,,
11631,USDC,BUSD,939855.95,40.51,BSC,49.91156437981328,FARM,https://koaladefi.finance/,2021-06-16,,,,,,,,
11632,USDC,BUSD,7692.34,85.62,BSC,135.18384715868427,FARM,hhttps://taco.finance/,2021-06-16,,,,,,,,
11633,USDC,BUSD,42.19,1448.42,BSC,147504120.38578367,FARM,https://www.coralfarm.finance/,2021-06-16,,,,,,,,
11634,USDC,BUSD,441.21,415.55,BSC,6130.383494720995,FARM,https://www.coralfarm.finance/,2021-06-16,,,,,,,,
11635,USDC,BUSD,2.22,0.00,BSC,0.0,FARM,https://app.polarisdefi.io,2021-06-16,,,,,,,,
11636,USDC,BUSD,643.35,125.04,BSC,248.42858352908678,FARM,https://fullsail.finance,2021-06-16,,,,low,Fullsail,SAIL,https://fullsail.finance,https://rugdoc.io/project/fullsail/
11637,USDC,BUSD,617.03,110.49,BSC,201.38882815289944,FARM,https://www.jiggly.finance,2021-06-16,,,,low,Jiggly,JIGG,https://www.jiggly.finance,https://rugdoc.io/project/jiggly/
11638,USDC,BUSD,640169.01,19.95,BSC,22.07256768087751,FARM,https://app.swamp.finance,2021-06-16,,,,,,,,
11639,USDC,BUSD,929910.96,13.73,BSC,14.714263217191004,FARM,https://app.swamp.finance,2021-06-16,,,,,,,,
11640,USDC,BUSD,299253.44,50.69,BSC,65.95530888139336,FARM,https://finance.zcore.network,2021-06-16,,,,,,,,
11641,USDC,BUSD,1539.70,138.96,BSC,300.26694672243235,FARM,https://bscrunner.com,2021-06-16,,,,low,Runner,ENERGY,https://bscrunner.com,https://rugdoc.io/project/bscrunner/
11642,USDC,BUSD,33201.16,25.29,BSC,28.764172631568275,FARM,https://pumpy.farm,2021-06-16,,,,low,Pumpy,PMP,https://pumpy.farm,https://rugdoc.io/project/pumpy-farm/
11643,USDC,BUSD,1934.72,67.11,BSC,95.51830149631353,FARM,https://mooncakeswap.finance,2021-06-16,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
11644,USDC,BUSD,728.66,120.55,BSC,233.18031570213373,FARM,https://app.comos.finance/,2021-06-16,,,,,,,,
11645,USDC,BUSD,11091.69,28.83,BSC,33.40056744116766,FARM,https://muscle.finance,2021-06-16,x,,,some,Muscle,MUSCLE,https://muscle.finance,https://rugdoc.io/project/muscle-finance/
11646,USDC,BUSD,9994.93,0.04,BSC,0.04000797913670251,FARM,https://mozartfinance.io,2021-06-16,,,,some,Mozart,PIANO,https://mozartfinance.io,https://rugdoc.io/project/mozart-v2/
11647,USDC,BUSD,50415.76,20.09,BSC,22.243495144404424,FARM,https://marshmallowdefi.com,2021-06-16,x,,,low,Marshmallow,MASH/TOFY,https://marshmallowdefi.com,https://rugdoc.io/project/marshmellow-defi/
11648,USDC,BUSD,888.50,48.89,BSC,62.99883426350428,FARM,https://mouse.farm,2021-06-16,,,,,,,,
11649,USDC,BUSD,51.44,343.28,BSC,2947.0465813147152,FARM,https://farm.borgswap.exchange,2021-06-16,,,,low,BorgSwap,KLING,https://farm.borgswap.exchange,https://rugdoc.io/project/borg-ftm-bsc/
11650,USDC,BUSD,8576.60,151.75,BSC,354.6484000480941,FARM,https://bitblocks.finance,2021-06-16,,,,low,BitBlocks,BBKFI,https://bitblocks.finance,https://rugdoc.io/project/bitblocks/
11651,USDC,BUSD,546.80,140.80,BSC,307.6713950826764,FARM,https://thefarmingden.com,2021-06-16,,,,low,The Farming Den,TFT,https://thefarmingden.com,https://rugdoc.io/project/the-farming-den/
11652,USDC,BUSD,2046.05,59.43,BSC,81.08868528195386,FARM,https://bourbondefi.com,2021-06-16,,,,low,Bourbon,BRRL,https://bourbondefi.com,https://rugdoc.io/project/bourbondefi/
11653,USDC,BUSD,3110.93,47.71,BSC,61.089263525845425,FARM,https://thelab.finance,2021-06-16,x,,,low,The Lab,LABO,https://thelab.finance,https://rugdoc.io/project/thelab-finance/
11654,USDC,BUSD,973.87,79.98,BSC,122.31497662669301,FARM,https://alpha.parthenon.finance,2021-06-16,,,,low,Parthenon Alpha,ALPHA,https://alpha.parthenon.finance,https://rugdoc.io/project/alpha-parthenon/
11655,USDC,BUSD,72.73,366.93,BSC,3751.2357819273852,FARM,https://jazzdefi.com,2021-06-16,,,,high,Jazz,JAZZ,https://jazzdefi.com,https://rugdoc.io/project/jazz/
11656,USDC,BUSD,389920.79,48.64,BSC,62.592388469214264,FARM,https://farms.apwars.farm,2021-06-16,,,,low,APWars,WGOLD,https://farms.apwars.farm,https://rugdoc.io/project/apwars/
11657,USDC,BUSD,1667.20,0.00,BSC,0.0,FARM,https://evodefi.com,2021-06-16,,,,low,Evodefi,GEN,https://evodefi.com,https://rugdoc.io/project/evo-defi/
11658,USDC,BUSD,636.61,114.09,BSC,212.4019959145866,FARM,https://app.gametoken.finance,2021-06-16,,,,low,Gametoken,GME,https://app.gametoken.finance,https://rugdoc.io/project/gametoken/
11659,USDC,BUSD,21782.35,32.06,BSC,37.77603994615617,FARM,https://limeswap.io,2021-06-16,x,,,low,Lime,LIME,https://limeswap.io,https://rugdoc.io/project/limeswap-io/
11660,USDC,BUSD,51478.51,11.49,BSC,12.174097328636657,FARM,https://farms.pandaswap.xyz,2021-06-16,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
11661,USDC,BUSD,2166066.37,53.31,BSC,70.35444814890468,FARM,https://pantherswap.com,2021-06-16,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
11662,USDC,BUSD,80537.95,127.50,BSC,257.0759394736117,FARM,https://caramelswap.finance,2021-06-16,x,,,some,Caramel,CARAMEL,https://caramelswap.finance,https://rugdoc.io/project/caramelswap-finance/
11663,USDC,BUSD,15246.69,44.29,BSC,55.679855503736775,FARM,https://plumcake.finance,2021-06-16,xx,,,low,Plumcake,PLUM,https://plumcake.finance,https://rugdoc.io/project/plumcake-finance/
11664,USDC,BUSD,13460.55,107.62,BSC,192.88695446536934,FARM,https://jaguarswap.com,2021-06-16,,,,low,Jaguar,JAGUAR,https://jaguarswap.com,https://rugdoc.io/project/jaguarswap/
11665,USDC,BUSD,85019.00,21.10,BSC,23.483707194023793,FARM,https://zombie-farm.com,2021-06-16,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
11666,USDC,BUSD,184874.93,251.21,BSC,1122.5143089229512,FARM,https://app.barbecueswapfinance.com,2021-06-16,,,,low,Barbecue Swap,BBQ,https://app.barbecueswapfinance.com,https://rugdoc.io/project/barbecueswap-finance/
11667,USDC,BUSD,92562.51,77.84,BSC,117.6180267717219,FARM,https://privacyswap.finance,2021-06-16,x,,,low,PrivacySwap,PRV,https://privacyswap.finance,https://rugdoc.io/project/privacyswap/
11668,USDC,BUSD,29730.70,3.63,BSC,3.6965018242788528,FARM,https://www.pulsar.farm,2021-06-16,,,,low,Pulsar,PUL,https://www.pulsar.farm,https://rugdoc.io/project/pulsar/
11669,USDC,BUSD,4211.73,223.33,BSC,826.7330574661207,FARM,https://vanillacake.farm,2021-06-16,x,,,some,Vanillacake,VCAKE,https://vanillacake.farm,https://rugdoc.io/project/vanillacake/
11670,USDC,BUSD,35902.27,35.79,BSC,43.00717896508808,FARM,https://garudaswap.finance,2021-06-16,x,,,some,Garuda,GARUDA,https://garudaswap.finance,https://rugdoc.io/project/garudaswap/
11671,USDC,BUSD,22668.22,0.00,BSC,0.0,FARM,https://gatorswap.xyz,2021-06-16,xx,,,low,Gator,GATOR,https://gatorswap.xyz,https://rugdoc.io/project/gatorswap/
11672,USDC,BUSD,1165.64,271.04,BSC,1388.5478820396524,FARM,https://dumplingdefi.finance,2021-06-16,,,,low,Dumpling,SDUMP,https://dumplingdefi.finance,https://rugdoc.io/project/dumpling-defi/
11673,USDC,BUSD,197.80,199.69,BSC,632.6202923220687,FARM,https://www.grizzlyswap.com,2021-06-16,,,,low,Grizzly,GRZ,https://www.grizzlyswap.com,https://rugdoc.io/project/grizzlyswap/
11674,USDC,BUSD,32463.50,40.45,BSC,49.821744004484955,FARM,https://dinopark.finance,2021-06-16,,,,low,Dinopark,DINO,https://dinopark.finance,https://rugdoc.io/project/dinopark/
11675,USDC,BUSD,703689.28,31.87,BSC,37.51474261330259,FARM,https://ten.finance,2021-06-16,x,,90.0,,TenFi,TENFI,https://ten.finance,https://www.certik.org/projects/tenfinance
11676,USDC,BUSD,22696.06,51.40,BSC,67.13612715961,FARM,https://oni.exchange,2021-06-16,,,,low,Oni,ONI,https://oni.exchange,https://rugdoc.io/project/oni-exchange/
11677,USDC,BUSD,35448.38,20.43,BSC,22.659599037734846,FARM,https://mars.cosmos.farm,2021-06-16,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
11678,USDC,BUSD,2614.98,138.45,BSC,298.23847077433453,FARM,https://mars.cosmos.farm,2021-06-16,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
11679,USDC,BUSD,2910.59,124.39,BSC,246.17880456752275,FARM,https://mars.cosmos.farm,2021-06-16,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
11680,USDC,BUSD,7906.77,45.79,BSC,58.02973373224258,FARM,https://mars.cosmos.farm,2021-06-16,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
11681,USDC,BUSD,4327.51,250.56,BSC,1114.6476322095984,FARM,https://kesef.finance,2021-06-16,,,,Not Eligible,Kesef Finance,KSF,https://kesef.finance,https://rugdoc.io/project/kesef-finance/
11682,USDC,BUSD,450565.01,43.37,BSC,54.25587114448432,FARM,https://lazymint.finance,2021-06-16,x,,,some,Lazymint,LAZY,https://lazymint.finance,https://rugdoc.io/project/lazymint/
11683,USDC,BUSD,23095.48,53.23,BSC,70.21841754002327,FARM,https://werewolf.farm,2021-06-16,x,,,low,Werewolf,WEREWOLF,https://werewolf.farm,https://rugdoc.io/project/werewolf-farm/
11684,USDC,BUSD,99937.39,22.05,BSC,24.661692686947468,FARM,https://antswap.fi,2021-06-16,,,,some,Ant,ANT,https://antswap.fi,https://rugdoc.io/project/antswap/
11685,USDC,BUSD,182271.78,853344.65,BSC,,FARM,https://lavacake.finance,2021-06-16,x,,,some,Lavacake,LAVA,https://lavacake.finance,https://rugdoc.io/project/lava-cake/
11686,USDC,BUSD,2142653.72,16.24,BSC,17.6288193877588,FARM,https://farmhero.io,2021-06-16,,,,high,FarmHero,FARMHERO,https://farmhero.io,https://rugdoc.io/project/farmhero/
11687,USDC,BUSD,1253.99,2509.78,BSC,3478823239972.549,FARM,https://www.andromedadefi.com,2021-06-16,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
11688,USDC,BUSD,2901.95,281079.52,BSC,,FARM,https://thunderbird.finance/,2021-06-16,,,,,,,,
11689,USDC,BUSD,32414.62,21267.44,BSC,5.990236661275972e+74,FARM,https://www.venomswap.net,2021-06-16,,,,low,VenomSwap,VENOM,https://www.venomswap.net,https://rugdoc.io/project/venom-swap/
11690,USDC,BUSD,28777.07,130.65,BSC,268.4619588346859,FARM,https://app.elephantswap.finance,2021-06-16,,,,low,Elephant,ELEPHANT,https://app.elephantswap.finance,https://rugdoc.io/project/elephant-swap/
11691,USDC,BUSD,1523.55,2792.85,BSC,48701578916307.016,FARM,https://www.blacksheepdefi.com,2021-06-16,,,,low,Blacksheep,BLACKSHEEP,https://www.blacksheepdefi.com,https://rugdoc.io/project/blacksheep-finance/
11692,USDC,BUSD,186654.63,15.80,BSC,17.11261562711266,FARM,https://gocerberus.finance,2021-06-16,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
11693,USDC,BUSD,10,"3,135.75",BSC,1161151378814841.0,FARM,https://swedefi.com/,2021-06-16,,,,,,,,
11694,USDC,BUSD,"61,382",13.77,BSC,14.76014081473458,FARM,https://rushmoon.finance/farms,2021-06-16,,,,,,,,
11695,USDC,BUSD,1988974.43,0.10,ETH,0.10004987954705946,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
11696,USDC,BUSD,762.607165873,4.82715288,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11697,USDC,CDSD,23.6764028697,0.29556456,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
11698,USDC,CEL,0.2429541741,0.07110948,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11699,USDC,CER,0.0025036718,0.0,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
11700,USDC,CERBERUS,149402.58,421.16,BSC,6485.710115456242,FARM,https://gocerberus.finance,2021-06-16,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
11701,USDC,CHAD,100.0,0.0,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11702,USDC,CHEEMS,41.181409,0.0,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11703,USDC,COPE,16314397.75781864,5.73,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
11704,USDC,CSI,35.41,850.13,MATIC,446303.35703442997,FARM,https://polyce.io,2021-06-16,,,,low,Polyce,CSI,https://polyce.io,https://rugdoc.io/project/polyce-polygon/
11705,USDC,Carrot,759.47,20238.56,MATIC,8.485694695739377e+71,FARM,https://www.polycarrot.finance,2021-06-16,,,,some,PolyCarrot,CARROT,https://www.polycarrot.finance,https://rugdoc.io/project/polycarrot/
11706,USDC,DAI,47984534.68,4.92,MATIC,5.042693296500644,FARM,https://quickswap.exchange/#/quick,2021-06-16,,,,,,,,
11707,USDC,DAI,30672.80,15.55,MATIC,16.820325128094172,FARM,https://swap.cometh.io/#/stake,2021-06-16,,,,,,,,
11708,USDC,DAI,27316449.92,10.25,MATIC,10.792135943891656,FARM,https://app.sushi.com,2021-06-16,,,,,,,,
11709,USDC,DAI,243009.62,80.56,MATIC,123.6053041716957,FARM,https://farm.polyzap.finance,2021-06-16,x,,,low,Polyzap,PZAP,https://farm.polyzap.finance,https://rugdoc.io/project/polyzap-poly/
11710,USDC,DAI,47819646.63,0,MATIC,0.0,FARM,https://polypanda.finance,2021-06-16,,,,some,Polypanda,BAMBOO,https://polypanda.finance,https://rugdoc.io/project/polypanda-polygon/
11711,USDC,DAI,40328.62,61.78,MATIC,85.38744459973012,FARM,https://polywolf.finance,2021-06-16,,,,some,PolyWolf,WOLF,https://polywolf.finance,https://rugdoc.io/project/polywolf/
11712,USDC,DAI,48110112.43,0.00,MATIC,0.0,FARM,https://polycrab.finance,2021-06-16,,,,some,Polycrab,CRAB,https://polycrab.finance,https://rugdoc.io/project/polycrab/
11713,USDC,DAI,48110112.43,788.77,MATIC,244860.2745050376,FARM,https://polybear.exchange,2021-06-16,,,,low,Polybear,BEAR,https://polybear.exchange,https://rugdoc.io/project/polybear/
11714,USDC,DAI,48110108.18,124.55,MATIC,246.7312485828278,FARM,https://www.smellycat.finance,2021-06-16,,,,low,Smellycat,PUSSY,https://www.smellycat.finance,https://rugdoc.io/project/smellycat-finance/
11715,USDC,DAI,48107647.47,414.11,MATIC,6042.302715085665,FARM,https://southpark.finance/,2021-06-16,,,,,,,,
11716,USDC,DAI,48107885.13,35.18,MATIC,42.13833253189412,FARM,https://www.polycarrot.finance,2021-06-16,,,,some,PolyCarrot,CARROT,https://www.polycarrot.finance,https://rugdoc.io/project/polycarrot/
11717,USDC,DAI,17861301.27,62.90,MATIC,87.47187494449209,FARM,https://app.wault.finance/polygon,2021-06-16,,,,,,,,
11718,USDC,DAI,925831.10,222.24,FANTOM,816.7471396924382,FARM,https://ftm.borgswap.exchange,2021-06-16,x,,,low,Borg,SON,https://ftm.borgswap.exchange,https://rugdoc.io/project/borgswap-kling/
11719,USDC,DAI,925831.10,18.16,FANTOM,19.908029111409075,FARM,https://hyperjump.fi,2021-06-16,x,,,low,Hyperjump,ORI,https://hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
11720,USDC,DAI,925835.61,2.38,FANTOM,2.4084685712132847,FARM,https://strd.finance,2021-06-16,,,,,,,,
11721,USDC,DAI,14004030.58,1.91,ETH,1.9283062519735328,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
